Iteration;Newick
8652;(((B,#H1),((#H0)#R1,(A)#R0)));
8653;(((#H0)#R1,((B)#R0,(A,#H1))));
8654;((((B)#R0,(#H0)#R1),(A,#H1)));
8655;((B,(((A)#R1,(#H1)#R0),#H0)));
8656;(((((B)#R0)#R1,#H0),(A,#H1)));
8657;((((A)#R0)#R1,(B,(#H0,#H1))));
8658;(((B)#R0,((A)#R1,(#H0,#H1))));
8659;(((((B)#R1)#R0,(A,#H1)),#H0));
8660;((((B)#R0,((A,#H0))#R1),#H1));
8661;((((((A)#R0)#R1,#H0),#H1),B));
8662;(((((A)#R0)#R1,(B,#H0)),#H1));
8663;((((#H0)#R1,((B,A))#R0),#H1));
8664;((((A,((B)#R0)#R1),#H1),#H0));
8665;(((((B,#H0))#R1,(A)#R0),#H1));
8666;(((((A)#R0,(B)#R1),#H1),#H0));
8667;((((B)#R0,(#H0)#R1),(A,#H1)));
8668;(((B)#R0,(((A)#R1,#H0),#H1)));
8669;((((A)#R1,((B,#H1))#R0),#H0));
8670;((((A)#R1,((B)#R0,#H1)),#H0));
8671;(((((B)#R1)#R0,A),(#H0,#H1)));
8672;(((((B)#R0,(#H0)#R1),#H1),A));
8673;(((B)#R1,(((A)#R0,#H1),#H0)));
8674;((((((B)#R1)#R0,A),#H0),#H1));
8675;(((A,#H1),(((B)#R0)#R1,#H0)));
8676;(((((B)#R0)#R1,A),(#H0,#H1)));
8677;(((((B)#R1)#R0,A),(#H0,#H1)));
8678;((((B)#R1)#R0,((A,#H0),#H1)));
8679;(((((#H0)#R1,(B)#R0),A),#H1));
8680;(((A,#H1),(((B)#R0)#R1,#H0)));
8681;((((A)#R1,(B)#R0),(#H0,#H1)));
8682;((((B,((A)#R0)#R1),#H1),#H0));
8683;((((((A)#R0)#R1,B),#H0),#H1));
8684;(((((B)#R1)#R0,(A,#H1)),#H0));
8685;(((A,((#H1)#R0,(B)#R1)),#H0));
8686;((((((A)#R1)#R0,B),#H0),#H1));
8687;((((((A)#R0)#R1,B),#H0),#H1));
8688;(((B,(((A)#R0)#R1,#H0)),#H1));
8689;(((((B,#H0))#R1,(A)#R0),#H1));
8690;(((A)#R1,(((#H1)#R0,B),#H0)));
8691;(((((B)#R0)#R1,(#H0,#H1)),A));
8692;((((A)#R0,(B)#R1),(#H0,#H1)));
8693;((((#H0)#R1,((B)#R0,A)),#H1));
8694;(((A)#R1,(((B)#R0,#H1),#H0)));
8695;(((A)#R1,(((B)#R0,#H1),#H0)));
8696;(((((B,(A)#R1))#R0,#H1),#H0));
8697;((B,(((A)#R1)#R0,(#H0,#H1))));
8698;((((((A)#R1)#R0,B),#H1),#H0));
8699;((((B,((A)#R0)#R1),#H0),#H1));
8700;((((((B)#R0)#R1,A),#H1),#H0));
8701;(((A,#H1),(((B)#R0)#R1,#H0)));
8702;(((((B)#R0)#R1,#H0),(A,#H1)));
8703;(((((B)#R1,A))#R0,(#H0,#H1)));
8704;((((((B)#R0)#R1,A),#H0),#H1));
8705;((((B)#R1,#H0),((A)#R0,#H1)));
8706;((((A,#H1))#R0,((B)#R1,#H0)));
8707;((((#H0)#R1,((A)#R0,B)),#H1));
8708;((((#H1)#R0,(A,(B)#R1)),#H0));
8709;((((A,((B)#R1)#R0),#H0),#H1));
8710;(((A,(((B)#R1)#R0,#H1)),#H0));
8711;((((A)#R1)#R0,((B,#H1),#H0)));
8712;(((((A)#R1)#R0,(#H0,#H1)),B));
8713;((((A,#H1))#R0,((B)#R1,#H0)));
8714;((((B)#R1,(#H1)#R0),(A,#H0)));
8715;((((A)#R1)#R0,((B,#H1),#H0)));
8716;((((A,(#H1)#R0),#H0),(B)#R1));
8717;(((#H0,#H1),((B)#R1,(A)#R0)));
8718;((((((A)#R0)#R1,B),#H0),#H1));
8719;((((((A)#R1)#R0,#H1),#H0),B));
8720;((((#H1)#R0,B),((A)#R1,#H0)));
8721;(((((B)#R0,(A)#R1),#H0),#H1));
8722;(((((B)#R0,(#H0)#R1),A),#H1));
8723;(((((A)#R0,B),#H1),(#H0)#R1));
8724;(((((A)#R1)#R0,(B,#H1)),#H0));
8725;(((A)#R1,((B)#R0,(#H0,#H1))));
8726;(((((B)#R0,A))#R1,(#H0,#H1)));
8727;(((((A)#R0)#R1,(B,#H1)),#H0));
8728;(((#H0)#R1,(((A)#R0,B),#H1)));
8729;(((#H0)#R1,((B)#R0,(A,#H1))));
8730;(((A)#R1,(((B)#R0,#H1),#H0)));
8731;((A,((((B)#R0)#R1,#H0),#H1)));
8732;((((A)#R1)#R0,((B,#H0),#H1)));
8733;(((((A)#R1)#R0,(B,#H0)),#H1));
8734;(((#H0)#R1,(((A)#R0,B),#H1)));
8735;((B,((((A)#R0)#R1,#H0),#H1)));
8736;((((B)#R1,#H0),((A)#R0,#H1)));
8737;(((((B,A))#R0,(#H0)#R1),#H1));
8738;(((A)#R0,((#H0)#R1,(B,#H1))));
8739;((((A)#R1)#R0,((B,#H0),#H1)));
8740;(((#H0,#H1),(((A)#R0)#R1,B)));
8741;(((#H1)#R0,((A,#H0),(B)#R1)));
8742;((((A)#R0)#R1,((B,#H1),#H0)));
8743;(((((A)#R1)#R0,#H1),(B,#H0)));
8744;(((((B,A))#R0,#H1),(#H0)#R1));
8745;(((((#H0)#R1,(B)#R0),#H1),A));
8746;(((((B)#R0)#R1,(A,#H1)),#H0));
8747;(((A,(((B)#R1)#R0,#H1)),#H0));
8748;(((((A)#R0,#H1),B),(#H0)#R1));
8749;(((((B,A))#R0)#R1,(#H0,#H1)));
8750;((((B,#H0))#R1,((A)#R0,#H1)));
8751;((((B,#H1),((A)#R0)#R1),#H0));
8752;(((#H0)#R1,((A)#R0,(B,#H1))));
8753;(((((A)#R0,(B)#R1),#H0),#H1));
8754;(((A,#H1),(((B)#R0)#R1,#H0)));
8755;(((#H0,#H1),((B)#R1,(A)#R0)));
8756;((((A)#R1)#R0,(B,(#H0,#H1))));
8757;((((B)#R1)#R0,((A,#H0),#H1)));
8758;(((((B,(A)#R1))#R0,#H1),#H0));
8759;((((A)#R0)#R1,(B,(#H0,#H1))));
8760;(((B,(((A)#R0)#R1,#H0)),#H1));
8761;((((A)#R1,((#H1)#R0,B)),#H0));
8762;(((#H0,#H1),((A)#R1,(B)#R0)));
8763;(((#H0,#H1),((B)#R1,(A)#R0)));
8764;((((B)#R0)#R1,((#H0,#H1),A)));
8765;((((A)#R1)#R0,((B,#H0),#H1)));
8766;((A,((((B)#R1)#R0,#H1),#H0)));
8767;(((((A)#R1)#R0,(B,#H0)),#H1));
8768;((((((A,B))#R1)#R0,#H1),#H0));
8769;((((((A,B))#R1)#R0,#H1),#H0));
8770;((((B)#R1,(A,(#H1)#R0)),#H0));
8771;((((((B)#R0,A))#R1,#H0),#H1));
8772;((A,((((B)#R0)#R1,#H0),#H1)));
8773;(((((B)#R0)#R1,(A,#H0)),#H1));
8774;(((B,(((A)#R1)#R0,#H1)),#H0));
8775;(((((A)#R0,(B)#R1),#H0),#H1));
8776;((((B)#R1)#R0,((A,#H1),#H0)));
8777;(((B,#H1),(((A)#R0)#R1,#H0)));
8778;(((((A)#R0)#R1,(B,#H1)),#H0));
8779;((((A,((B)#R0)#R1),#H0),#H1));
8780;((((((B)#R1)#R0,A),#H0),#H1));
8781;((A,(((B)#R1)#R0,(#H0,#H1))));
8782;(((((A)#R0,(#H0)#R1),#H1),B));
8783;((((B)#R0)#R1,((#H0,#H1),A)));
8784;(((B,#H1),(((A)#R0)#R1,#H0)));
8785;((((((A)#R1)#R0,B),#H0),#H1));
8786;(((((B)#R1,(A)#R0),#H1),#H0));
8787;((((A)#R1,((#H1)#R0,B)),#H0));
8788;(((((B)#R0)#R1,(#H0,#H1)),A));
8789;((((A)#R0)#R1,((B,#H0),#H1)));
8790;((A,(((B)#R0,(#H0)#R1),#H1)));
8791;((((((A)#R1)#R0,B),#H1),#H0));
8792;(((A)#R0,((#H0,#H1),(B)#R1)));
8793;((B,((((A)#R1)#R0,#H1),#H0)));
8794;(((B)#R1,((#H1)#R0,(A,#H0))));
8795;(((#H0)#R1,(A,((B)#R0,#H1))));
8796;((((A)#R0,((B)#R1,#H0)),#H1));
8797;((B,(((A)#R0)#R1,(#H0,#H1))));
8798;((B,((((A)#R1)#R0,#H1),#H0)));
8799;(((((B)#R0,(A)#R1),#H0),#H1));
8800;((((A)#R1)#R0,((B,#H1),#H0)));
8801;(((((B,(A)#R1))#R0,#H1),#H0));
8802;(((((A)#R1)#R0,(#H0,#H1)),B));
8803;((A,(((B)#R0,(#H0)#R1),#H1)));
8804;(((((B,A))#R0,(#H0)#R1),#H1));
8805;(((((A)#R0)#R1,(B,#H1)),#H0));
8806;((((B)#R0,#H1),((A)#R1,#H0)));
8807;(((A,((B)#R0)#R1),(#H0,#H1)));
8808;(((((B)#R0,(A)#R1),#H1),#H0));
8809;((B,(((A)#R0,(#H0)#R1),#H1)));
8810;(((((A,#H0))#R1,(B)#R0),#H1));
8811;(((((A)#R1,B),#H0),(#H1)#R0));
8812;(((#H0)#R1,((B)#R0,(A,#H1))));
8813;(((A,(((B)#R0)#R1,#H0)),#H1));
8814;((((A)#R1,#H0),((B)#R0,#H1)));
8815;((A,(((B)#R0)#R1,(#H0,#H1))));
8816;((((A,#H1),#H0),((B)#R0)#R1));
8817;(((A)#R1,((B)#R0,(#H0,#H1))));
8818;((((B)#R0)#R1,((A,#H1),#H0)));
8819;((A,(((B)#R0)#R1,(#H0,#H1))));
8820;((A,((#H0)#R1,((B)#R0,#H1))));
8821;(((A)#R0,((B)#R1,(#H0,#H1))));
8822;(((#H1)#R0,((A)#R1,(B,#H0))));
8823;(((((B)#R1)#R0,(A,#H1)),#H0));
8824;((((B)#R0)#R1,((A,#H1),#H0)));
8825;(((B)#R1,((A)#R0,(#H0,#H1))));
8826;(((B)#R1,((A)#R0,(#H0,#H1))));
8827;((A,(((B)#R1)#R0,(#H0,#H1))));
8828;((((((A,B))#R1)#R0,#H1),#H0));
8829;((((B)#R1,((A)#R0,#H1)),#H0));
8830;((((B)#R1,((A)#R0,#H1)),#H0));
8831;((((B)#R0)#R1,((A,#H1),#H0)));
8832;((((A)#R1,(B)#R0),(#H0,#H1)));
8833;(((B,(((A)#R0)#R1,#H0)),#H1));
8834;((((B)#R1,(#H0,#H1)),(A)#R0));
8835;(((A)#R1,(((B)#R0,#H1),#H0)));
8836;(((((B)#R0)#R1,(A,#H1)),#H0));
8837;((((((B)#R1)#R0,A),#H0),#H1));
8838;(((B,(((A)#R0)#R1,#H0)),#H1));
8839;(((((A)#R1)#R0,(B,#H1)),#H0));
8840;(((((A)#R1)#R0,(B,#H1)),#H0));
8841;((B,((((A)#R1)#R0,#H1),#H0)));
8842;(((#H0,#H1),((A)#R0,(B)#R1)));
8843;((((#H0)#R1,B),((A)#R0,#H1)));
8844;((((#H0)#R1,(A)#R0),(B,#H1)));
8845;(((((A)#R0)#R1,#H0),(B,#H1)));
8846;((B,(((A)#R0)#R1,(#H0,#H1))));
8847;(((B)#R0,((A)#R1,(#H0,#H1))));
8848;((((((B)#R1)#R0,A),#H1),#H0));
8849;(((#H0)#R1,(((B,A))#R0,#H1)));
8850;((((B)#R0,#H1),((A)#R1,#H0)));
8851;((((((B)#R1)#R0,A),#H0),#H1));
8852;(((#H0,#H1),(((A,B))#R1)#R0));
8853;((((B)#R0,((A,#H0))#R1),#H1));
8854;((((A)#R0,#H1),((B,#H0))#R1));
8855;(((B)#R1,(((#H1)#R0,A),#H0)));
8856;((((#H1)#R0,(B)#R1),(A,#H0)));
8857;((((A)#R0)#R1,((#H0,#H1),B)));
8858;(((((B,(A)#R0))#R1,#H0),#H1));
8859;((A,((((B)#R0)#R1,#H0),#H1)));
8860;((((((B)#R1)#R0,A),#H0),#H1));
8861;(((B,((A)#R0,(#H0)#R1)),#H1));
8862;(((((A)#R1)#R0,#H1),(B,#H0)));
8863;((((B)#R1,(A)#R0),(#H0,#H1)));
8864;((((((A)#R1,B))#R0,#H1),#H0));
8865;(((B)#R1,(((#H1)#R0,A),#H0)));
8866;(((B)#R0,((A,(#H0)#R1),#H1)));
8867;((((B)#R1,#H0),((A)#R0,#H1)));
8868;((((((A)#R1)#R0,#H1),#H0),B));
8869;((((A)#R0,(B,(#H0)#R1)),#H1));
8870;(((#H1)#R0,((B)#R1,(A,#H0))));
8871;((((B)#R0,#H1),(A,(#H0)#R1)));
8872;(((((A)#R1)#R0,(#H0,#H1)),B));
8873;(((((A,B))#R0)#R1,(#H0,#H1)));
8874;((((A)#R1)#R0,((B,#H1),#H0)));
8875;((((A)#R0)#R1,((B,#H0),#H1)));
8876;(((((A)#R0,(B)#R1),#H0),#H1));
8877;(((#H0,#H1),(B,((A)#R0)#R1)));
8878;((B,(((A)#R1)#R0,(#H0,#H1))));
8879;((((A,#H1),#H0),((B)#R0)#R1));
8880;(((A)#R1,(((B)#R0,#H1),#H0)));
8881;(((((B)#R0)#R1,(A,#H0)),#H1));
8882;((((A,#H0),((B)#R1)#R0),#H1));
8883;((A,((((B)#R0)#R1,#H0),#H1)));
8884;((((((B)#R0,A))#R1,#H0),#H1));
8885;(((#H0,#H1),((A)#R0,(B)#R1)));
8886;((((A,((B)#R1)#R0),#H1),#H0));
8887;(((((B)#R0,(A)#R1),#H1),#H0));
8888;((((A)#R1,(B,#H0)),(#H1)#R0));
8889;(((B)#R1,((A,(#H1)#R0),#H0)));
8890;((A,(((B)#R1)#R0,(#H0,#H1))));
8891;((((B)#R1)#R0,((A,#H0),#H1)));
8892;((((A)#R0,(B)#R1),(#H0,#H1)));
8893;((((A,#H0))#R1,((B)#R0,#H1)));
8894;((((A)#R1,#H0),((B)#R0,#H1)));
8895;((((((B)#R0)#R1,#H0),#H1),A));
8896;((((((B)#R1)#R0,#H1),A),#H0));
8897;((((B,#H0))#R1,((A)#R0,#H1)));
8898;((((B)#R0,((A,#H0))#R1),#H1));
8899;((((B)#R0,((A,#H0))#R1),#H1));
8900;(((A)#R1,((B)#R0,(#H0,#H1))));
8901;((B,(((A)#R0)#R1,(#H0,#H1))));
8902;(((B,#H1),(((A)#R0)#R1,#H0)));
8903;(((#H0)#R1,(A,((B)#R0,#H1))));
8904;((B,((((A)#R0)#R1,#H0),#H1)));
8905;((((A)#R1,(#H1)#R0),(B,#H0)));
8906;((((B)#R0,(A)#R1),(#H0,#H1)));
8907;(((((B)#R0)#R1,#H0),(A,#H1)));
8908;(((#H1)#R0,(A,((B)#R1,#H0))));
8909;((((A)#R0,(B)#R1),(#H0,#H1)));
8910;((((((A)#R1)#R0,#H1),#H0),B));
8911;(((((B,A))#R1,(#H1)#R0),#H0));
8912;((((A)#R1)#R0,(B,(#H0,#H1))));
8913;((A,((((B)#R0)#R1,#H0),#H1)));
8914;(((((B)#R0,A),(#H0)#R1),#H1));
8915;(((((B)#R1)#R0,(A,#H0)),#H1));
8916;((A,(((B)#R1)#R0,(#H0,#H1))));
8917;(((B,(((A)#R1)#R0,#H1)),#H0));
8918;(((((A)#R0)#R1,(B,#H1)),#H0));
8919;(((((A)#R0)#R1,(B,#H0)),#H1));
8920;((((((A,B))#R1)#R0,#H1),#H0));
8921;((((A,#H0))#R1,((B)#R0,#H1)));
8922;(((((A)#R0,(#H0)#R1),#H1),B));
8923;(((((A,(B)#R0))#R1,#H0),#H1));
8924;(((B)#R1,(((A)#R0,#H1),#H0)));
8925;((((((B)#R1)#R0,A),#H0),#H1));
8926;((((A)#R1,#H0),((B)#R0,#H1)));
8927;((((B)#R0,((A,#H0))#R1),#H1));
8928;(((((A)#R0)#R1,(B,#H1)),#H0));
8929;(((((A)#R0)#R1,B),(#H0,#H1)));
8930;((((B)#R1,#H0),((A)#R0,#H1)));
8931;(((((B)#R0)#R1,#H0),(A,#H1)));
8932;(((#H0,#H1),((A)#R0,(B)#R1)));
8933;((((((A)#R0,B))#R1,#H0),#H1));
8934;((((A)#R0,((B,#H0))#R1),#H1));
8935;((((B)#R1,(A)#R0),(#H0,#H1)));
8936;(((A)#R0,(((B)#R1,#H0),#H1)));
8937;(((((A,B))#R1)#R0,(#H0,#H1)));
8938;(((((A)#R1,(B)#R0),#H0),#H1));
8939;((((B,(A)#R1))#R0,(#H0,#H1)));
8940;((((B)#R1)#R0,(A,(#H0,#H1))));
8941;(((#H0)#R1,((B)#R0,(A,#H1))));
8942;(((B,(((A)#R1)#R0,#H1)),#H0));
8943;(((((A)#R0)#R1,(B,#H0)),#H1));
8944;(((((#H1)#R0,A),(B)#R1),#H0));
8945;(((#H0,#H1),((A)#R0,(B)#R1)));
8946;((((B,#H0),#H1),((A)#R0)#R1));
8947;(((((B)#R0)#R1,#H0),(A,#H1)));
8948;((((B)#R0)#R1,((A,#H0),#H1)));
8949;(((A,((B)#R1)#R0),(#H0,#H1)));
8950;(((((B,#H0))#R1,(A)#R0),#H1));
8951;(((#H0,#H1),(B,((A)#R1)#R0)));
8952;((((((A)#R0)#R1,B),#H1),#H0));
8953;((A,(((B)#R1)#R0,(#H0,#H1))));
8954;(((((B)#R1,(#H1)#R0),#H0),A));
8955;(((A)#R1,(((B)#R0,#H1),#H0)));
8956;(((((#H1)#R0,(A)#R1),B),#H0));
8957;(((((A)#R0,(B)#R1),#H0),#H1));
8958;((((A,#H1))#R0,((B)#R1,#H0)));
8959;(((#H0)#R1,(((B)#R0,A),#H1)));
8960;((((B)#R1,(#H1)#R0),(A,#H0)));
8961;((A,((((B)#R1)#R0,#H1),#H0)));
8962;((((B,(A)#R0))#R1,(#H0,#H1)));
8963;((B,(((A)#R0)#R1,(#H0,#H1))));
8964;(((((B)#R0)#R1,(A,#H1)),#H0));
8965;(((B,((A)#R0)#R1),(#H0,#H1)));
8966;((((((A)#R1)#R0,#H1),#H0),B));
8967;((((((B)#R0,A))#R1,#H0),#H1));
8968;(((B)#R1,((#H0,#H1),(A)#R0)));
8969;((((((B)#R1)#R0,A),#H0),#H1));
8970;(((A)#R1,((B)#R0,(#H0,#H1))));
8971;(((A,((B)#R1)#R0),(#H0,#H1)));
8972;((A,(((B)#R1)#R0,(#H0,#H1))));
8973;(((((B)#R0,(A)#R1),#H0),#H1));
8974;(((A)#R0,((B)#R1,(#H0,#H1))));
8975;((((((B,A))#R1)#R0,#H1),#H0));
8976;((((((A)#R1,B))#R0,#H1),#H0));
8977;(((#H0,#H1),(B,((A)#R0)#R1)));
8978;(((((A)#R1)#R0,(B,#H1)),#H0));
8979;(((B,(((A)#R0)#R1,#H0)),#H1));
8980;(((((A)#R0)#R1,#H0),(B,#H1)));
8981;((((A)#R0,((B,#H0))#R1),#H1));
8982;(((((A)#R0)#R1,(B,#H1)),#H0));
8983;((B,((((A)#R0)#R1,#H0),#H1)));
8984;(((B,#H0),((#H1)#R0,(A)#R1)));
8985;(((((B,#H1))#R0,(A)#R1),#H0));
8986;(((((A)#R0,(#H0)#R1),B),#H1));
8987;(((((A)#R0)#R1,(B,#H1)),#H0));
8988;((((A,((B)#R0)#R1),#H0),#H1));
8989;(((((B)#R1)#R0,(A,#H1)),#H0));
8990;((((B)#R1)#R0,((A,#H1),#H0)));
8991;(((((A,#H1))#R0,(B)#R1),#H0));
8992;(((#H0,#H1),((A)#R0,(B)#R1)));
8993;((((A)#R1,(#H1)#R0),(B,#H0)));
8994;(((((A)#R1)#R0,#H1),(B,#H0)));
8995;(((((B)#R0,#H1),(A)#R1),#H0));
8996;(((((A)#R1,#H0),#H1),(B)#R0));
8997;((((A,((B)#R0)#R1),#H1),#H0));
8998;(((((B)#R1,(A)#R0),#H0),#H1));
8999;(((B,(((A)#R1)#R0,#H1)),#H0));
9000;(((((B)#R0,(A)#R1),#H1),#H0));
9001;((((#H1)#R0,(A,#H0)),(B)#R1));
9002;((((A,#H1))#R0,((B)#R1,#H0)));
9003;((((A,(B)#R1))#R0,(#H0,#H1)));
9004;(((((A)#R0)#R1,(B,#H0)),#H1));
9005;((((((A)#R0)#R1,B),#H0),#H1));
9006;(((#H1)#R0,((A,(B)#R1),#H0)));
9007;((((B)#R1)#R0,((#H0,#H1),A)));
9008;(((((A)#R1)#R0,(B,#H0)),#H1));
9009;(((#H1)#R0,((B)#R1,(A,#H0))));
9010;((((B)#R1)#R0,((A,#H0),#H1)));
9011;(((((B,A))#R1)#R0,(#H0,#H1)));
9012;((((A)#R0)#R1,((B,#H0),#H1)));
9013;(((B)#R0,((A,(#H0)#R1),#H1)));
9014;(((((A)#R0)#R1,(B,#H1)),#H0));
9015;(((((A)#R0)#R1,(B,#H0)),#H1));
9016;((((((A,B))#R1)#R0,#H1),#H0));
9017;((((((A)#R1)#R0,B),#H1),#H0));
9018;(((((#H1)#R0,(A)#R1),B),#H0));
9019;((((B,((A)#R1)#R0),#H0),#H1));
9020;(((((A)#R1)#R0,(B,#H0)),#H1));
9021;((((#H1)#R0,((B,A))#R1),#H0));
9022;(((((A)#R1)#R0,(B,#H0)),#H1));
9023;((((#H0)#R1,(B)#R0),(A,#H1)));
9024;((((B,(A)#R1))#R0,(#H0,#H1)));
9025;((((A)#R0,(#H0)#R1),(B,#H1)));
9026;(((((B)#R1)#R0,(A,#H1)),#H0));
9027;(((B)#R0,((A)#R1,(#H0,#H1))));
9028;(((((A,#H0))#R1,(B)#R0),#H1));
9029;((((A,((B)#R1)#R0),#H0),#H1));
9030;((A,(((B)#R1,#H0),(#H1)#R0)));
9031;((((((A)#R1,B))#R0,#H1),#H0));
9032;(((((B)#R0,(A)#R1),#H1),#H0));
9033;((((A)#R1,((B,#H1))#R0),#H0));
9034;((((B)#R0)#R1,((A,#H1),#H0)));
9035;((A,((((B)#R0)#R1,#H0),#H1)));
9036;((((A)#R1)#R0,((B,#H1),#H0)));
9037;(((((#H0)#R1,(B)#R0),#H1),A));
9038;((((((A)#R0)#R1,B),#H1),#H0));
9039;((((A)#R1)#R0,((B,#H1),#H0)));
9040;(((((B,(A)#R0))#R1,#H0),#H1));
9041;((((A)#R1,((B,#H1))#R0),#H0));
9042;((((B,(A)#R1))#R0,(#H0,#H1)));
9043;(((((B,#H0))#R1,(A)#R0),#H1));
9044;(((B)#R1,((#H1)#R0,(A,#H0))));
9045;(((((B,(A)#R1))#R0,#H1),#H0));
9046;((((A)#R0)#R1,((#H0,#H1),B)));
9047;((((((A)#R1)#R0,B),#H0),#H1));
9048;(((A)#R0,((#H0)#R1,(B,#H1))));
9049;((((A)#R1,((B,#H1))#R0),#H0));
9050;(((B)#R0,(((A)#R1,#H0),#H1)));
9051;(((((B)#R0)#R1,(A,#H0)),#H1));
9052;((((((B)#R0)#R1,#H0),#H1),A));
9053;(((B,#H0),((A)#R1,(#H1)#R0)));
9054;(((B)#R0,(((A)#R1,#H0),#H1)));
9055;((((B,#H1))#R0,((A)#R1,#H0)));
9056;(((((A)#R0)#R1,(B,#H1)),#H0));
9057;((((B)#R1,#H0),((A)#R0,#H1)));
9058;(((((B)#R0)#R1,#H0),(A,#H1)));
9059;(((((B,A))#R1,(#H1)#R0),#H0));
9060;(((((A)#R1)#R0,#H1),(B,#H0)));
9061;((((((A)#R1)#R0,B),#H1),#H0));
9062;((A,(((B)#R0,(#H0)#R1),#H1)));
9063;(((((B)#R0,(A)#R1),#H0),#H1));
9064;(((A,(((B)#R1)#R0,#H1)),#H0));
9065;((((B)#R1,(A,(#H1)#R0)),#H0));
9066;((((A)#R1,((B)#R0,#H1)),#H0));
9067;(((A,#H0),(((B)#R1)#R0,#H1)));
9068;(((((B)#R1)#R0,(A,#H0)),#H1));
9069;((A,((((B)#R1)#R0,#H1),#H0)));
9070;((((A)#R0)#R1,((B,#H1),#H0)));
9071;(((((#H1)#R0,(A)#R1),#H0),B));
9072;(((((A,B))#R1,(#H1)#R0),#H0));
9073;((((((B)#R0)#R1,#H0),A),#H1));
9074;(((B)#R0,(((A)#R1,#H0),#H1)));
9075;((((((B)#R0)#R1,A),#H1),#H0));
9076;(((((A)#R0,B))#R1,(#H0,#H1)));
9077;((((((B)#R1)#R0,A),#H0),#H1));
9078;((((A)#R1,#H0),((B)#R0,#H1)));
9079;(((((A)#R1)#R0,(#H0,#H1)),B));
9080;((((B,#H0),#H1),((A)#R0)#R1));
9081;(((#H0,#H1),((B)#R0,(A)#R1)));
9082;(((A,#H0),(((B)#R1)#R0,#H1)));
9083;((((A)#R0,((B)#R1,#H0)),#H1));
9084;(((A,#H0),(((B)#R1)#R0,#H1)));
9085;((((A,#H1))#R0,((B)#R1,#H0)));
9086;(((A)#R1,((B)#R0,(#H0,#H1))));
9087;(((#H0)#R1,((B,(A)#R0),#H1)));
9088;((((A,#H0))#R1,((B)#R0,#H1)));
9089;((((A)#R1)#R0,(B,(#H0,#H1))));
9090;((((B)#R0)#R1,(A,(#H0,#H1))));
9091;((((B)#R1,((A)#R0,#H1)),#H0));
9092;((((((B)#R0)#R1,#H0),A),#H1));
9093;(((B)#R0,(((A)#R1,#H0),#H1)));
9094;((((#H1)#R0,((A)#R1,B)),#H0));
9095;(((((A)#R0)#R1,#H0),(B,#H1)));
9096;(((A,(((B)#R1)#R0,#H1)),#H0));
9097;(((((A)#R0)#R1,#H0),(B,#H1)));
9098;((((A,#H1))#R0,((B)#R1,#H0)));
9099;(((#H0)#R1,((B)#R0,(A,#H1))));
9100;((A,(((B)#R0,#H1),(#H0)#R1)));
9101;((((A)#R0,(B)#R1),(#H0,#H1)));
9102;(((((A,(B)#R1))#R0,#H1),#H0));
9103;(((#H0,#H1),(((A,B))#R0)#R1));
9104;((((A)#R0,#H1),((B)#R1,#H0)));
9105;((((B)#R1,(A)#R0),(#H0,#H1)));
9106;(((((A)#R0)#R1,#H0),(B,#H1)));
9107;((((((A)#R0)#R1,#H0),#H1),B));
9108;(((#H0)#R1,((A)#R0,(B,#H1))));
9109;((((B,(A)#R0))#R1,(#H0,#H1)));
9110;(((((A)#R1)#R0,B),(#H0,#H1)));
9111;(((((A,#H1))#R0,(B)#R1),#H0));
9112;(((A,(((B)#R0)#R1,#H0)),#H1));
9113;((B,(((A)#R1)#R0,(#H0,#H1))));
9114;((A,(((#H1)#R0,(B)#R1),#H0)));
9115;(((((A,#H1))#R0,(B)#R1),#H0));
9116;((((((A)#R1)#R0,B),#H0),#H1));
9117;((((B)#R1)#R0,(A,(#H0,#H1))));
9118;((A,(((B)#R0)#R1,(#H0,#H1))));
9119;(((((A)#R1)#R0,(B,#H1)),#H0));
9120;((((A,#H0))#R1,((B)#R0,#H1)));
9121;(((((B)#R0,A))#R1,(#H0,#H1)));
9122;((((((A,B))#R0)#R1,#H0),#H1));
9123;(((((B)#R0,(A)#R1),#H0),#H1));
9124;(((B)#R1,((A)#R0,(#H0,#H1))));
9125;(((((A)#R1,B),(#H1)#R0),#H0));
9126;(((((A,#H1))#R0,(B)#R1),#H0));
9127;((((((B)#R1,A))#R0,#H1),#H0));
9128;((((#H1)#R0,(B,#H0)),(A)#R1));
9129;((((A)#R0,#H1),((B)#R1,#H0)));
9130;((B,(((A)#R1)#R0,(#H0,#H1))));
9131;(((((A)#R0)#R1,(B,#H1)),#H0));
9132;(((B)#R0,(((A)#R1,#H0),#H1)));
9133;((((A)#R0,((B,#H0))#R1),#H1));
9134;((B,((((A)#R1)#R0,#H1),#H0)));
9135;(((#H1)#R0,(B,((A)#R1,#H0))));
9136;((((((A)#R1)#R0,B),#H1),#H0));
9137;((((#H1)#R0,((A)#R1,B)),#H0));
9138;((((#H0)#R1,((A)#R0,B)),#H1));
9139;(((((A)#R1)#R0,#H1),(B,#H0)));
9140;((((B)#R0,#H1),((A)#R1,#H0)));
9141;(((#H0,#H1),(((A,B))#R1)#R0));
9142;(((((B)#R1)#R0,(A,#H0)),#H1));
9143;((((A)#R0,((B)#R1,#H0)),#H1));
9144;(((((B,#H0))#R1,(A)#R0),#H1));
